Uniq_Id,International_Package,Package_Type_Budget,Package_Type_Deluxe,Package_Type_Luxury,Package_Type_Premium,Package_Type_Standard,No_Of_Destinations,Count_Of_Nights,Day,Month,Year,Average_Hotel_Ratings,Start_City_Mumbai,Start_City_New_Delhi,No_Of_Airlines,Flights_Stops,Meals,No_Of_Sightseeing_Points,Rule_NA,Rule_1,Rule_2,Rule_3,Per_Person_Price
c6618be6835711a5a33c0917d600ec26,0,0,1,0,0,0,4,6,13,2,2022,3.8,1,0,2,1,3,10,0,1,0,0,18242.5
0dfbbcab5677e4e6d83b9d5902feb764,0,1,0,0,0,0,5,6,19,10,2021,3.88,0,1,1,2,2,11,0,1,0,0,21224.5
19956cda5694bb4e0e2d37c25d6b1782,0,0,0,1,0,0,4,6,27,4,2021,4.25,0,1,2,0,4,13,0,1,0,0,22595.5
c5050856fe693cf6061009207ea2d112,0,0,1,0,0,0,1,2,29,4,2021,4.4,1,0,1,1,3,4,0,0,1,0,8749
4b9db22181c5fa446b0f779e9ab3aa35,0,1,0,0,0,0,1,3,15,8,2021,2.4,1,0,2,2,2,10,0,0,1,0,14039.5
3673ba069980fda66a18291eacf0021f,0,0,0,1,0,0,2,5,18,9,2021,0,0,1,0,0,4,5,0,1,0,0,19200.5
f76de10c9c455e13bd8109acb7b6bb19,0,0,0,0,1,0,4,8,30,9,2021,4.75,1,0,0,0,5,7,0,1,0,0,25106.5
daa88a168c184fb7afea514e7b398364,0,0,0,0,1,0,4,5,2,5,2021,0,0,1,1,0,5,7,1,0,0,0,19377
fd1cc82dcba7e220f0c142ab4c6cbb70,0,0,1,0,0,0,3,5,11,3,2021,0,0,1,1,1,3,6,0,1,0,0,12526
809ea634312c358fcf3af10af9d7ba30,0,0,0,0,1,0,4,6,7,11,2021,4,0,1,2,0,5,5,0,1,0,0,21034
400d8c8cc3de8a61b2eba372b4fff3ee,0,0,0,0,0,1,3,4,24,2,2021,4.05,1,0,1,2,3,10,0,1,0,0,11215
9d7944828f6ee1a24bc220c3bc12fbcc,1,0,0,0,0,1,1,3,22,9,2021,3.5,0,1,2,2,3,1,0,1,0,0,13042.5
121d5e340a505e0bc2d96c938c05000d,0,0,1,0,0,0,2,4,10,6,2021,3.8,0,1,1,1,3,11,0,1,0,0,12766.5
c32f1e1265fbb64889ec837adda46ab3,0,0,0,0,1,0,3,4,2,12,2021,4,0,1,1,0,5,8,0,1,0,0,14577.5
ddbc8500e72b47ac38cc1ca3ec3487f9,0,0,1,0,0,0,3,5,8,2,2021,4.066666667,1,0,2,1,3,5,0,1,0,0,23532.5
5359052caab43eb2ee2ed6cc4900ed52,0,0,1,0,0,0,2,4,20,11,2021,4.35,0,1,1,1,3,8,0,1,0,0,13009
4558a6f5d77e01b5c4e50b932458c997,0,0,1,0,0,0,1,4,3,10,2021,3,1,0,2,1,3,10,0,1,0,0,27546.5
ae7bd98eb3b3ca20d8fdce91049b8c24,0,0,0,0,0,1,3,7,3,9,2021,3.933333333,0,1,1,2,3,15,0,1,0,0,17234
f5f5fb1eca28b92555204327d5937070,0,0,0,0,0,1,3,5,14,8,2021,4.033333333,0,1,1,2,3,9,0,1,0,0,16113.5
8551788ac3f15e015645d28b34e1db5f,0,0,1,0,0,0,2,4,10,5,2021,4.05,0,1,0,1,3,10,0,1,0,0,12737
43e82a7ac81c5cd02a873fa987314312,0,0,0,0,1,0,3,5,12,7,2021,0,0,1,1,0,5,5,0,1,0,0,40751.5
29853e239f79e71437310d31bde73049,0,0,1,0,0,0,3,5,14,2,2021,4.266666667,0,1,1,1,3,12,0,1,0,0,22088.5
f16b49f08912bb360fef1bf272db1d56,0,0,0,1,0,0,3,4,15,4,2021,4.5,0,1,1,0,4,12,0,1,0,0,15229
64da6354f40d99f769d77146142b2b9c,0,0,0,1,0,0,3,4,5,9,2021,4.9,0,1,1,0,4,13,0,0,1,0,45595
0fcfbd414d83595be50a109cfaa1801b,0,0,0,0,1,0,3,4,23,11,2021,4.433333333,0,1,1,0,5,9,0,1,0,0,15824.5
d220efc61f48418ad2753265f7fbaeb6,0,0,1,0,0,0,2,4,4,5,2021,4.1,1,0,1,1,3,17,0,1,0,0,23417.5
b4a771c0ad32ed7346cc7d38bc999f92,0,0,1,0,0,0,2,5,1,7,2021,4.25,1,0,2,1,3,16,0,1,0,0,22487.5
a1cf78fcb1554b5edc5c9684fe4dd638,0,0,0,0,1,0,4,6,2,10,2021,4,0,1,3,0,5,8,0,1,0,0,26564
3543193ad5c5fa38321b181e7dde074e,0,0,0,0,1,0,2,4,10,11,2021,4.55,0,1,2,0,5,7,0,1,0,0,25065
757635dcb10ded1610087e24e9caf6b0,0,0,0,0,0,1,3,7,17,6,2021,4,0,1,1,2,3,13,0,1,0,0,27211
a971638ebc20183ed8a6b54e398ef236,0,0,1,0,0,0,1,3,23,6,2021,3.7,0,1,0,1,3,3,0,1,0,0,5949
028faf856fca79df41aa992e4d64915c,0,0,0,0,1,0,4,6,11,9,2021,0,0,1,0,0,5,10,0,1,0,0,33328.5
1b6a99312f980e091edbcf36c65a1528,0,0,1,0,0,0,3,4,18,2,2021,4,1,0,4,1,3,9,0,1,0,0,25884
bf14e0c5ff64a9f3dc0d652ec1186562,0,0,1,0,0,0,1,3,15,7,2021,4.4,0,1,1,1,3,8,0,0,1,0,12307.5
40a559be2c20495f6891348b60fe8c62,1,0,0,0,1,0,2,5,6,3,2021,4.25,0,1,4,0,5,2,0,1,0,0,52017.5
804021bfe8d54eeb70422432b20a327d,1,0,0,0,1,0,1,5,19,6,2021,4.5,0,1,4,0,5,1,0,1,0,0,81586.5
bf05cea88bd4ec430462b6e6c7a5bbc9,0,0,0,1,0,0,4,6,13,8,2021,4.4,1,0,2,0,4,6,0,1,0,0,26100.5
38252e300e67f7aa7730ffd57df18f11,0,0,0,0,1,0,1,2,30,5,2021,0,1,0,0,0,5,0,0,1,0,0,6883
8623b8707e28b580a4464305ba917466,0,0,1,0,0,0,3,5,21,9,2021,4,0,1,2,1,3,5,0,1,0,0,20461
39166938c6159a6de426589897e67dec,0,0,1,0,0,0,3,5,10,1,2022,0,0,1,2,1,3,14,0,1,0,0,31388.5
11f33c573a949f9f300863bf36110ae6,0,0,0,0,1,0,2,4,18,8,2021,0,0,1,0,0,5,13,0,1,0,0,7220
04925fc7f8eb322107c4ec217c62a5bf,0,0,0,0,1,0,3,6,16,10,2021,3.966666667,0,1,2,0,5,10,0,1,0,0,18208
f8947f1e5e83ea6ee6564939599d9eac,0,0,0,0,1,0,3,4,28,2,2021,3.366666667,0,1,0,0,5,7,0,1,0,0,20911.5
dddfe44b96890a061fb761a51fe27144,0,0,0,0,1,0,3,5,3,11,2021,4.366666667,1,0,1,0,5,14,0,1,0,0,22935
172bf699c1e8e044b779c8615e5dc113,0,0,0,0,1,0,1,5,18,2,2021,4.6,0,1,2,0,5,7,0,1,0,0,34438.5
47385195bfca6581edd8434d0c5a2fee,1,0,0,1,0,0,1,6,23,11,2021,0,0,1,0,0,4,3,0,1,0,0,18731.5
cadea9ae830caa947c6d7e7f4123a27a,0,0,0,1,0,0,2,5,7,10,2021,4.45,0,1,1,0,4,17,0,1,0,0,26377.5
fecc13ecd88ec5a684883a756827dec0,0,0,0,0,1,0,2,3,4,4,2021,0,1,0,0,0,5,4,0,1,0,0,13254
53d1f75256a2bfdc6765d311843dc20e,0,0,0,0,0,1,2,4,5,11,2021,4.25,0,1,0,2,3,4,0,0,1,0,7243.5
5f396c69c701c8fabbfed44908e3a02a,0,0,0,1,0,0,5,6,16,8,2021,4.64,1,0,1,0,4,7,0,1,0,0,60863.5
9d83f226760492b2530d08ab6fb12f76,0,0,0,0,1,0,3,7,16,5,2021,4.466666667,1,0,1,0,5,9,0,1,0,0,22801.5
234c2ae3f7fc446d9631dadc300191c4,0,0,1,0,0,0,4,6,17,2,2021,4.125,0,1,0,1,3,13,0,1,0,0,11372.5
f9996d74616a8a49ba07f86d3487c4bb,0,0,0,0,1,0,1,3,25,11,2021,3.9,0,1,1,0,5,8,0,0,1,0,12936.5
d156b2260bd1e4b04bd790cbc00b85cc,1,0,1,0,0,0,1,4,9,3,2021,4,1,0,2,1,3,3,0,0,1,0,26793
f441cf0a4da01a164151cdfad0bf7201,0,0,1,0,0,0,3,3,11,3,2021,4.133333333,0,1,1,1,3,0,0,1,0,0,12453
66c273971de713877d858c52f80aeb57,0,1,0,0,0,0,1,2,10,1,2022,4,0,1,0,2,2,2,0,0,1,0,2435
05730a372be07d8bdc4e683b49362cec,0,0,0,0,0,1,3,4,2,10,2021,2.733333333,0,1,1,2,3,12,0,1,0,0,15777
46192df0ad706bed2b96f6924c5142cf,0,0,1,0,0,0,3,5,21,8,2021,4,1,0,1,1,3,15,0,1,0,0,17041.5
19437b339cafcd0144afc32eef021485,0,0,0,0,0,1,3,6,22,8,2021,3.75,1,0,1,2,3,15,0,1,0,0,14927
794ca351a601cc34baff5403b46718df,0,0,0,0,0,1,1,2,6,6,2021,3.9,0,1,0,2,3,7,0,0,1,0,6184
0b91663caa9ca25e5f55fc39494ded68,1,0,1,0,0,0,2,5,15,6,2021,4,0,1,4,1,3,2,0,1,0,0,40531.5
316beead87eecc42ab7bb81665280285,0,0,1,0,0,0,1,3,29,4,2021,0,0,1,0,1,3,3,0,0,1,0,5668
e28b142f7650e5db16287bda72490a86,0,0,0,0,1,0,1,3,1,5,2021,0,1,0,0,0,5,7,0,0,1,0,13161
ecfb34e985521828fb07e37033779c2f,0,0,1,0,0,0,3,4,9,10,2021,4.133333333,0,1,2,1,3,0,0,1,0,0,13146.5
265a454495b161ee9fa9c76046c99372,0,0,0,0,1,0,2,3,19,2,2021,3.5,1,0,4,0,5,3,0,1,0,0,20002
352482fa4ef75049cf9a9b5898a30f57,0,0,1,0,0,0,1,2,25,7,2021,4.2,0,1,1,1,3,5,0,0,1,0,9445
317ea8f8da938848319411b7f82f9f95,0,0,0,1,0,0,2,4,27,9,2021,4.5,0,1,4,0,4,13,0,1,0,0,25079.5
ab5cd8c4cc7a34bdf15bbb56c9300671,0,0,0,0,1,0,1,6,18,2,2021,4.5,0,1,3,0,5,4,0,1,0,0,57556
a724c54a825273bbd875133cd21c5c6b,0,0,1,0,0,0,4,6,19,4,2021,0,0,1,0,1,3,10,0,1,0,0,12272
fa3010b6ce8cd83e541ad1ef5f4bd2e6,0,0,0,0,1,0,1,3,31,1,2021,0,0,1,0,0,5,4,0,0,1,0,7746
4b0e5ea8ae8fc007bc520076bb84421a,0,0,1,0,0,0,2,3,11,10,2021,3.7,0,1,1,1,3,9,0,1,0,0,18927
e714ded42d70e0ee3a99dd8f6aadecc6,0,0,0,1,0,0,3,7,23,6,2021,4.2,0,1,1,0,4,12,0,1,0,0,27462
98e32cd02c86b80aa78ce81ae0e80b0b,0,0,0,0,0,1,1,3,10,5,2021,3.8,1,0,1,2,3,6,0,0,1,0,13998
e58252f3884be1c379ef74e5575aad7b,0,0,0,0,1,0,3,6,8,4,2021,0,0,1,0,0,5,18,0,1,0,0,24979
5e1794f8c889619b0ae0f0ec3e79189a,0,0,0,0,0,1,1,2,1,1,2022,4,0,1,1,2,3,6,0,1,0,0,9522
4d0769e999931963945f0aaba6540e8b,0,1,0,0,0,0,2,3,2,6,2021,0,0,1,3,2,2,5,0,0,1,0,11650
86e8f28829f79a8a1ef583964b66cf39,0,0,0,0,0,1,3,5,27,7,2021,4.066666667,0,1,1,2,3,12,0,1,0,0,12281.5
5531945edd42463d0a51cd412fa9522d,0,0,1,0,0,0,2,5,2,12,2021,3.5,1,0,1,1,3,3,0,1,0,0,22959.5
668121a6e61a4b68b0fc6f7d09ed9b76,0,0,1,0,0,0,1,3,25,7,2021,0,0,1,0,1,3,3,0,1,0,0,11601.5
a2af9e6100be05bbde19b4331473a696,0,0,1,0,0,0,1,3,14,1,2022,4,1,0,1,1,3,1,0,0,1,0,9442.5
acfd6536159013b74a22efae9ea3111c,0,0,0,0,0,1,4,5,26,5,2021,4.05,0,1,1,2,3,9,0,1,0,0,14905
09311336d24b16e2e1ead85fabf4fcc4,0,0,0,1,0,0,2,3,13,9,2021,4.2,0,1,1,0,4,11,0,1,0,0,15439
e24a6f25134c01d44494d624c1c6df80,0,0,0,0,1,0,2,5,18,5,2021,4.3,0,1,0,0,5,8,0,1,0,0,21003
934f0c56c464deae11815b8c9be779ae,0,0,0,1,0,0,2,5,17,11,2021,5,1,0,1,0,4,13,0,1,0,0,26098
ecb17b160cda50f57d4c67aeee3b8422,0,0,0,0,1,0,5,7,5,3,2021,4.28,0,1,2,0,5,0,0,1,0,0,31880.5
5b3d22f886985fef9823eb1d9f57b3d7,0,0,0,0,0,1,1,3,22,6,2021,3.7,1,0,2,2,3,7,0,1,0,0,17179.5
fc82a397572c7a94f3ceaae7f3f37079,0,0,0,0,1,0,4,5,26,12,2021,4.55,1,0,1,0,5,18,0,1,0,0,25046
c869aeb7a4cf58f8c742cea0ea7a8fa3,0,0,0,0,1,0,5,8,29,3,2021,4.566666667,1,0,2,0,5,12,0,1,0,0,36056
361c7ef7d0679454e77e5e972e20c239,0,0,0,0,0,1,2,3,10,6,2021,4.1,1,0,1,2,3,9,0,1,0,0,15212
621fb1d253a5d9f257154be0758f2b31,0,0,0,0,0,1,1,2,15,4,2021,0,0,1,0,2,3,2,0,1,0,0,4017.5
2e8228bcc752786fa49b7cd4b275e613,0,0,0,0,0,1,2,4,22,6,2021,0,1,0,0,2,3,8,0,1,0,0,8924.5
1aec3b3e968fc26fef78f1f64986657c,0,1,0,0,0,0,1,4,24,5,2021,0,0,1,2,2,2,3,0,1,0,0,10208.5
504068f1660b068ac414edd86967f684,0,0,1,0,0,0,2,4,10,11,2021,0,1,0,0,1,3,8,0,1,0,0,10314
17483ed11afb30627c76e6eea0790ceb,0,0,0,0,0,1,4,5,23,7,2021,4.133333333,0,1,1,2,3,8,1,0,0,0,23054.5
e25f5cd5f493eb8b45700d4be2a4db38,0,0,1,0,0,0,2,5,23,10,2021,4.25,1,0,1,1,3,10,0,1,0,0,15302.5
b9e90e9e1c4317776514eb1c22226427,0,0,0,0,0,1,2,3,14,5,2021,4,1,0,4,2,3,0,0,1,0,0,21363
9cc23c9add496b4188a91cfb65aff94f,0,0,1,0,0,0,5,6,31,3,2021,4.2,0,1,1,1,3,7,0,1,0,0,25926.5
98c74315eb0fb6c26b0ba6fa4fc1ed0b,0,0,1,0,0,0,1,4,29,5,2021,0,0,1,1,1,3,2,0,1,0,0,14206.5
ae4010be7b78358d4bcf834979bb14c7,0,0,0,0,1,0,4,9,14,4,2021,4.3,0,1,1,0,5,13,0,1,0,0,23132
2d8f5615b684a83ba1f4ec3fa52682fd,0,0,0,0,1,0,2,4,2,6,2021,4.2,0,1,1,0,5,1,0,1,0,0,15909.5
41e50e37fa6c8820998348455fba5fe1,0,0,0,0,1,0,3,6,27,5,2021,5,1,0,2,0,5,14,0,1,0,0,29101
8bd9e4c56c3ed2d73ea22c5a24058580,0,0,0,0,1,0,4,6,17,7,2021,4.466666667,0,1,2,0,5,7,0,1,0,0,27384
1b150064a1ddb726f701eb0a51907fb1,0,0,0,0,1,0,1,2,2,7,2021,3.6,0,1,0,0,5,2,0,1,0,0,4017.5
8c545e786c61655d3160031bde839fd1,0,0,0,0,1,0,1,3,2,4,2021,4.3,1,0,1,0,5,1,0,1,0,0,10410.5
b24f4af874db36e7216aa81a21ff305e,0,0,0,0,0,1,1,3,31,8,2021,4,0,1,1,2,3,10,0,0,1,0,16255
487a6bb5e026a5e035126a1d4a828d56,0,0,0,0,0,1,4,5,17,6,2021,0,1,0,1,2,3,10,1,0,0,0,12429.5
c9dd00958a7fe741d69959f8cbba0ef5,0,0,0,0,0,1,6,8,28,4,2021,3.95,1,0,2,2,3,13,0,1,0,0,17507.5
1cdfd07b0206f1ba8c8ebeb9187877ba,0,0,0,0,0,1,4,7,7,7,2021,3.9,1,0,2,2,3,14,0,1,0,0,22872
91dbdfa9599803458fb0a054ab8fa9a1,0,0,0,1,0,0,2,4,15,5,2021,4.1,0,1,1,0,4,7,0,1,0,0,14873.5
ddfb230728e94ca241b3c00379109887,0,0,1,0,0,0,3,5,27,6,2021,3.866666667,0,1,1,1,3,15,0,1,0,0,14260
71b97e2adc3eb6be7541a359f666a98c,0,0,0,1,0,0,1,2,24,4,2021,4.4,0,1,1,0,4,4,0,0,1,0,11442
fa4be03155a5c094b6012b71635add13,0,0,1,0,0,0,2,4,22,8,2021,3.9,0,1,0,1,3,10,0,1,0,0,14413.5
8532580e12b838e150d4c434191b2eaf,0,0,0,0,0,1,1,5,2,11,2021,4.5,0,1,1,2,3,1,0,1,0,0,9421.5
563a5f5969e3f40ae0900e5c315a7b51,0,0,0,0,0,1,1,2,12,10,2021,0,1,0,0,2,3,1,0,0,1,0,4823
6bd72fbc3be1039f7ffd1c1148aaee6a,0,0,0,0,0,1,4,7,29,8,2021,3.633333333,0,1,1,2,3,14,0,1,0,0,19403.5
600268ce6462a9ba3785b035168e6cee,0,0,1,0,0,0,3,6,2,11,2021,3.95,0,1,2,1,3,11,0,1,0,0,23158.5
98cd920a13228060dc5cd41f1481e404,0,0,0,0,1,0,3,6,27,5,2021,4,1,0,2,0,5,0,0,1,0,0,26493
6f3d1b823fdb80e3277892c3b20130c2,0,0,1,0,0,0,3,5,22,4,2021,3.8,1,0,1,1,3,11,0,1,0,0,17084
ae4167136bba025b848061c50843a0fc,0,0,1,0,0,0,3,5,5,9,2021,0,0,1,2,1,3,6,1,0,0,0,16962
529ca6bb2bbb7e59e940dde0e01e2040,0,0,0,1,0,0,4,9,15,4,2021,4.275,0,1,1,0,4,13,0,1,0,0,36402.5
6f0855fe629455e0e6b7942d0c209b60,0,0,0,0,1,0,1,3,11,2,2021,4.1,0,1,1,0,5,1,0,1,0,0,11246
abd62f3e83cac8408d450924d0508250,0,0,1,0,0,0,2,6,28,11,2021,0,1,0,1,1,3,8,1,0,0,0,19071
3d51fa77b5f33bb16dc8ae63bbcab9b8,0,0,0,0,1,0,2,6,19,10,2021,4.2,1,0,2,0,5,15,0,1,0,0,33303.5
2164ef494bd292552b59fb2040dd1687,0,0,0,0,1,0,3,7,9,6,2021,4.2,1,0,1,0,5,13,0,1,0,0,47693
e7f4b34cff006f7ed651c264648eb813,0,0,0,0,0,1,2,4,21,1,2021,4.3,0,1,1,2,3,4,0,1,0,0,28803.5
fdd2edb6df1b8017b29474b039b01c10,0,0,0,0,1,0,1,3,10,6,2021,4.8,0,1,1,0,5,6,0,0,1,0,22629
dd86685141b3e1d3210fa723596d4b2c,0,0,0,0,0,1,5,9,24,11,2021,4.4,0,1,1,2,3,20,0,1,0,0,21649
d13ae436f1640674abe653fc47e4e02c,0,0,0,0,0,1,3,4,17,5,2021,3.933333333,1,0,2,2,3,8,0,1,0,0,11977.5
4e116592b3abdf6354d443810ea80564,0,0,0,0,1,0,2,4,7,11,2021,4.1,0,1,1,0,5,8,0,1,0,0,23452.5
77c2a13f84e7893761cb9ede3de4c105,0,0,0,0,1,0,3,3,2,6,2021,3.966666667,0,1,0,0,5,1,0,0,1,0,7897
5e3c31cbcd94bc2e75cb1707415ba088,0,0,0,0,1,0,2,4,21,3,2021,4.45,1,0,1,0,5,11,0,1,0,0,22269.5
46bf9ccf9e8300cea36b7f9b6bbcccea,0,0,0,0,0,1,4,6,22,7,2021,3.5,0,1,2,2,3,13,0,1,0,0,15578.5
eace49b9a48adba6769925e13424253d,0,0,0,0,1,0,1,4,27,10,2021,4.6,0,1,1,0,5,5,0,1,0,0,16532.5
7cfefee114c5f1842abbd5157977505b,0,0,1,0,0,0,2,3,14,10,2021,3.65,0,1,0,1,3,3,0,1,0,0,7872.5
392f3f01a5b7b5c83108a9c7b9dece70,0,0,1,0,0,0,2,4,19,7,2021,4,0,1,2,1,3,17,0,1,0,0,16994.5
04ee9c4c418b4c8d75843876f99c135c,0,0,0,0,1,0,1,3,16,4,2021,4.2,1,0,1,0,5,1,0,1,0,0,10116
469729d9212331ac46ec7331cbdab821,0,0,0,0,0,1,4,8,12,8,2021,4,0,1,2,2,3,8,0,1,0,0,16906
b3b3b011d93955d7d9baf9d8dff0ca97,0,0,0,0,0,1,2,6,23,12,2021,0,1,0,1,2,3,7,1,0,0,0,13294.5
3f9b42667fb38bfdbdb90666de0c4cd9,0,0,0,1,0,0,5,10,17,4,2021,4.24,0,1,0,0,4,10,0,1,0,0,23266.5
07fd5ff2f92a7b083cfc63fa52f7d9b5,1,0,0,0,0,1,2,5,6,4,2021,3.5,0,1,4,2,3,2,0,1,0,0,48773.5
d9b46b598ebacce6ab0fdd2f2744f132,1,0,1,0,0,0,1,4,31,5,2021,4,0,1,2,1,3,2,0,0,1,0,26536.5
0cc428ae4e806b1da0b91b897fb0aab5,0,0,0,0,1,0,1,6,22,11,2021,3.3,1,0,2,0,5,2,0,1,0,0,65537
72b9148bcb4186c5ab0f93591c1e49b1,0,0,0,0,0,1,3,6,2,11,2021,3.866666667,1,0,1,2,3,15,0,1,0,0,16372
66b5adf9814b0bf9709d3cb3a41d725b,0,0,0,0,0,1,3,5,25,2,2021,3,1,0,1,2,3,9,0,1,0,0,19569
324444d18925faa3d07a272f94ef9cf6,0,0,0,0,1,0,1,2,20,6,2021,4.6,0,1,1,0,5,0,0,1,0,0,8927
73cce96b74a703d6b9bf57106ef24e90,0,0,0,0,1,0,4,9,3,1,2022,0,1,0,0,0,5,12,0,1,0,0,27457.5
f5b737f94119d0f5dee7e46f78d9ae89,0,0,0,0,0,1,4,8,22,4,2021,3.95,0,1,1,2,3,7,0,1,0,0,18474
03a0cb5e6252a10624579e7c79bc3b4f,1,0,1,0,0,0,1,4,8,4,2021,3,1,0,0,1,3,3,0,1,0,0,13977
156489804389c90e08557e00a1991eb5,0,0,0,0,0,1,3,4,20,10,2021,0,0,1,0,2,3,5,1,0,0,0,14070.5
2b79d1487b8f7a9b13da54dce069fd8d,0,0,0,0,1,0,3,6,29,7,2021,4.5,0,1,1,0,5,7,0,1,0,0,27967.5
d8ca262738bf93dfce0bddcd892468bd,0,0,0,0,1,0,4,7,20,6,2021,0,0,1,0,0,5,12,0,1,0,0,19807
033b9908e6807ce0ea97e2a3ed45dc8b,0,0,0,0,1,0,3,6,28,11,2021,4,0,1,1,0,5,8,0,1,0,0,30968.5
6890225329dc702b4c4285ba2ac64996,0,0,1,0,0,0,3,4,7,3,2021,0,1,0,1,1,3,10,0,1,0,0,10380.5
3c98d5a26ccabb1636d5e35e51b487d1,0,1,0,0,0,0,3,5,4,7,2021,3.733333333,0,1,2,2,2,10,0,1,0,0,22619.5
23a259873045a54a93ed9021f8d8908e,0,0,0,0,0,1,4,5,26,6,2021,3.85,0,1,1,2,3,10,0,1,0,0,13415
c40b89153f98c874bf1bf9b0f9251077,0,0,0,0,0,1,2,4,4,12,2021,3.3,0,1,1,2,3,11,0,1,0,0,12849.5
c44df4a0449dfaa4f1a48e85d3fe800c,0,0,1,0,0,0,2,6,9,8,2021,4,1,0,3,1,3,2,0,1,0,0,42788.5
3a71adccfb2c966c11d7d3b31afea06f,0,0,0,0,1,0,6,12,29,9,2021,4.266666667,0,1,1,0,5,7,0,1,0,0,37136
55b1e506b597b8de9ef7e2e93dffe727,0,1,0,0,0,0,1,2,2,11,2021,0,0,1,0,2,2,4,0,0,1,0,5232.5
81443ee0d7b25e851c8f90414adbf9b0,0,0,0,0,0,1,3,4,19,7,2021,4,0,1,1,2,3,8,0,1,0,0,15777
8c82d5fde3436a0310354bc26f4a9001,0,0,1,0,0,0,4,6,20,5,2021,0,0,1,0,1,3,10,0,1,0,0,12917
e8b1abf2f7056dc0d5b5daf43798ca07,0,0,0,0,0,1,3,6,9,1,2022,0,0,1,0,2,3,5,0,1,0,0,11077
a8907ed3f002c4ff40f2fcab5c1a9bbe,0,0,0,0,1,0,2,3,11,6,2021,4.25,1,0,1,0,5,7,0,1,0,0,12809
344a18e479f54cc13710cd7210ce11fa,0,0,1,0,0,0,3,5,15,7,2021,0,0,1,1,1,3,3,1,0,0,0,13647
78c32316733fdce45955d0c1784db021,0,0,0,0,1,0,2,3,7,8,2021,4.35,0,1,0,0,5,9,0,1,0,0,7385.5
2e61b4d467f77efde8f925e87de74cd7,0,0,0,0,1,0,3,6,2,5,2021,4.3,0,1,1,0,5,9,0,1,0,0,32560
b3b3cbaa7d9570342a1c88783732c7d1,0,0,1,0,0,0,1,4,6,2,2021,4,0,1,2,1,3,1,0,0,1,0,18953
e737654d64e79130000bcd9577e560f2,0,1,0,0,0,0,2,3,25,6,2021,3.9,0,1,1,2,2,7,0,0,1,0,9926.5
3959e3a8ca6b7d43ea793f0d7a83da0e,0,0,0,0,0,1,4,7,6,5,2021,4,0,1,4,2,3,10,0,1,0,0,29867
72eee7b411ba6dd03b9873306781806c,0,0,0,0,1,0,2,4,25,7,2021,4,0,1,1,0,5,9,0,1,0,0,12161.5
538d7ccff11418b44c43db668350f330,1,0,1,0,0,0,1,5,22,11,2021,5,0,1,4,1,3,1,0,1,0,0,103050
8bc97381690547e5c89d034b0d44f170,0,0,0,0,0,1,2,4,31,8,2021,4,0,1,0,2,3,5,0,1,0,0,11612.5
1fca76d4c170713d5e7c62cecbd70953,0,0,0,0,0,1,3,6,31,5,2021,3.9,0,1,2,2,3,6,0,1,0,0,14419
3e1e19d60c58eba48d4f3fd990b1f492,0,0,0,0,0,1,4,5,26,9,2021,4.1,1,0,1,2,3,18,0,1,0,0,13927
fc43d6bfd3198ebc48c22f55bb962b5f,0,0,0,0,0,1,2,2,28,6,2021,4.2,0,1,0,2,3,4,0,0,1,0,5051.5
8ff771bbc160f3edc25089bdf1eb3d1e,0,0,0,0,1,0,2,3,27,9,2021,4.55,1,0,1,0,5,2,0,1,0,0,12286
9bad5469e38776673cf6f90debe64323,0,0,0,1,0,0,2,4,16,11,2021,4.35,1,0,1,0,4,6,0,1,0,0,27014.5
251afe9a5dcd8fbe6c70bebdfe4c0f22,0,0,1,0,0,0,1,3,27,11,2021,0,1,0,0,1,3,3,0,1,0,0,6431.5
2dc27b05fc67822bc44866a0a5e6db7d,0,0,0,0,0,1,2,4,11,7,2021,3,1,0,1,2,3,17,0,1,0,0,20059
0b5e9ad2d38293fca62e5fa48250cc91,0,0,0,0,0,1,2,4,21,6,2021,4.5,0,1,1,2,3,11,0,1,0,0,13845.5
c151a5ac4a82ac2ce7871fc4bcf8a662,0,0,0,0,1,0,2,3,2,6,2021,4.5,0,1,1,0,5,9,0,1,0,0,14306.5
64e586d71800f387fd415ff67332e5d7,0,0,0,0,0,1,4,4,19,4,2021,3,1,0,2,2,3,12,0,1,0,0,13213.5
5c85d6df338bb7cb5559fc9a6b817b80,0,0,1,0,0,0,4,5,8,11,2021,0,0,1,1,1,3,9,0,1,0,0,12273.5
7356f6e32551fd10e24b8c3caef06f20,0,0,1,0,0,0,4,4,16,7,2021,3.8,1,0,2,1,3,12,0,1,0,0,13777.5
eba9573158727b3898c838fa4a7ff399,0,0,0,1,0,0,1,3,6,8,2021,3.9,0,1,1,0,4,0,0,1,0,0,12431
41aacaa26a4cdeddafac303f10ac245b,0,0,1,0,0,0,2,2,18,4,2021,0,0,1,0,1,3,4,0,1,0,0,6963
d628d3b17e19546a60ecc6d85cb35a80,0,0,0,0,1,0,3,6,9,11,2021,4.533333333,0,1,2,0,5,5,0,1,0,0,27545
e96bccc5ce32eafbca4bf3dccc870c17,0,0,0,0,0,1,1,3,4,10,2021,4.4,0,1,1,2,3,11,0,0,1,0,17091.5
54e472b5116401c175161ef655340b6f,0,0,0,0,0,1,2,4,19,6,2021,3.6,1,0,1,2,3,2,0,1,0,0,16210.5
754493fd3e35bbc09e247d904359e89a,0,0,0,0,1,0,4,9,12,10,2021,0,1,0,0,0,5,13,1,0,0,0,30476
